UQID,Category,DateTimeStamp
89069,G,2022-03-29 17:38:29.962125
89070,F,2022-03-29 17:38:35.056390
89071,J,2022-03-29 17:40:04.468827
89072,B,2022-03-29 17:40:29.640772
89073,C,2022-03-29 17:40:41.446408
89074,H,2022-03-29 17:40:43.085975
89075,F,2022-03-29 17:40:56.532909
89076,B,2022-03-29 17:40:58.419728
89077,J,2022-03-29 17:41:09.941854
89078,C,2022-03-29 17:41:20.862001
89079,G,2022-03-29 17:41:22.640245
89080,E,2022-03-29 17:41:22.765082
89081,B,2022-03-29 17:41:23.298378
89082,D,2022-03-29 17:41:27.549805
89083,I,2022-03-29 17:41:37.887247
89084,G,2022-03-29 17:41:39.259321
89085,C,2022-03-29 17:41:45.168205
89086,G,2022-03-29 17:42:21.491720
89087,J,2022-03-29 17:42:27.429560
89088,D,2022-03-29 17:42:40.090189
89089,H,2022-03-29 17:43:31.727596
89090,D,2022-03-29 17:43:40.857203
89091,D,2022-03-29 17:43:43.782730
89092,B,2022-03-29 17:43:46.172274
89093,D,2022-03-29 17:43:50.068176
89094,E,2022-03-29 17:44:41.642382
89095,B,2022-03-29 17:44:49.649963
89096,I,2022-03-29 17:44:53.892982
89097,B,2022-03-29 17:45:09.056864
89098,J,2022-03-29 17:46:29.362544
89099,E,2022-03-29 17:46:30.085744
89100,I,2022-03-29 17:46:45.377579
89101,A,2022-03-29 17:46:56.699845
89102,B,2022-03-29 17:47:05.468108
89103,F,2022-03-29 17:47:10.848296
89104,I,2022-03-29 17:47:20.956377
89105,C,2022-03-29 17:47:54.102032
89106,B,2022-03-29 17:47:59.667913
89107,A,2022-03-29 17:48:02.872022
89108,J,2022-03-29 17:48:09.401784
89109,J,2022-03-29 17:48:10.076799
89110,D,2022-03-29 17:48:12.284886
89111,C,2022-03-29 17:48:12.839804
89112,B,2022-03-29 17:48:32.779331
89113,G,2022-03-29 17:48:41.937026
89114,C,2022-03-29 17:48:57.254161
89115,G,2022-03-29 17:49:13.856945
89116,A,2022-03-29 17:49:47.548023
89117,A,2022-03-29 17:49:52.263745
89118,A,2022-03-29 17:50:22.059629
89119,J,2022-03-29 17:50:33.973930
89120,E,2022-03-29 17:51:11.289621
89121,E,2022-03-29 17:51:12.409017
89122,E,2022-03-29 17:51:29.687842
89123,H,2022-03-29 17:51:53.267175
89124,A,2022-03-29 17:51:58.021848
89125,B,2022-03-29 17:52:05.155505
89126,H,2022-03-29 17:52:29.477599
89127,D,2022-03-29 17:52:56.397976
89128,H,2022-03-29 17:53:06.339327
89129,J,2022-03-29 17:53:35.388410
89130,C,2022-03-29 17:53:54.813535
89131,E,2022-03-29 17:54:05.236228
89132,G,2022-03-29 17:55:32.287292
89133,G,2022-03-29 17:56:02.875344
89134,I,2022-03-29 17:56:05.168845
89135,J,2022-03-29 17:56:12.700627
89136,C,2022-03-29 17:56:26.342485
89137,G,2022-03-29 17:56:27.627057
89138,B,2022-03-29 17:56:38.880625
89139,I,2022-03-29 17:56:41.307385
89140,J,2022-03-29 17:56:54.644051
89141,G,2022-03-29 17:57:17.397235
89142,J,2022-03-29 17:57:50.307447
89143,D,2022-03-29 17:58:18.036982
89144,F,2022-03-29 17:58:30.648487
89145,A,2022-03-29 17:58:36.693484
89146,A,2022-03-29 17:59:07.994012
89147,A,2022-03-29 17:59:20.066020
89148,D,2022-03-29 17:59:42.358803
89149,J,2022-03-29 17:59:44.643016
89150,E,2022-03-29 18:01:10.042254
89151,C,2022-03-29 18:01:11.357503
89152,E,2022-03-29 18:01:36.258257
89153,C,2022-03-29 18:01:56.446579
89154,A,2022-03-29 18:02:02.144214
89155,A,2022-03-29 18:02:05.269355
89156,J,2022-03-29 18:02:48.358076
89157,F,2022-03-29 18:03:14.522679
89158,A,2022-03-29 18:03:26.074282
89159,J,2022-03-29 18:03:26.753315
89160,D,2022-03-29 18:03:58.359851
89161,D,2022-03-29 18:04:35.648359
89162,A,2022-03-29 18:04:35.795805
89163,A,2022-03-29 18:05:13.221679
89164,C,2022-03-29 18:05:18.098885
89165,B,2022-03-29 18:05:42.655986
89166,C,2022-03-29 18:05:45.253721
89167,I,2022-03-29 18:05:46.336915
89168,H,2022-03-29 18:05:59.478749
89169,H,2022-03-29 18:06:20.811337
89170,C,2022-03-29 18:08:13.966498
89171,B,2022-03-29 18:09:02.110687
89172,J,2022-03-29 18:09:49.015965
89173,F,2022-03-29 18:10:06.633240
89174,D,2022-03-29 18:10:09.212343
89175,C,2022-03-29 18:10:28.589340
89176,A,2022-03-29 18:10:31.091621
89177,E,2022-03-29 18:10:43.447716
89178,I,2022-03-29 18:10:54.437618
89179,I,2022-03-29 18:11:18.309885
89180,H,2022-03-29 18:11:27.578418
89181,G,2022-03-29 18:11:34.057695
89182,I,2022-03-29 18:11:34.545648
89183,C,2022-03-29 18:11:42.760367
89184,J,2022-03-29 18:12:07.104509
89185,J,2022-03-29 18:12:13.390130
89186,I,2022-03-29 18:12:17.008117
89187,C,2022-03-29 18:12:34.956712
89188,G,2022-03-29 18:12:51.002481
89189,I,2022-03-29 18:13:14.562219
89190,J,2022-03-29 18:13:52.611788
89191,A,2022-03-29 18:14:05.757969
89192,G,2022-03-29 18:14:41.842950
89193,E,2022-03-29 18:14:43.603895
89194,I,2022-03-29 18:15:12.707834
89195,H,2022-03-29 18:15:17.694559
89196,D,2022-03-29 18:15:26.609018
89197,A,2022-03-29 18:15:28.294220
89198,B,2022-03-29 18:15:31.267253
89199,C,2022-03-29 18:16:38.668636
89200,E,2022-03-29 18:16:45.541436
89201,B,2022-03-29 18:16:46.548017
89202,G,2022-03-29 18:16:55.832778
89203,G,2022-03-29 18:16:56.412874
89204,E,2022-03-29 18:17:21.244490
89205,A,2022-03-29 18:17:33.925263
89206,H,2022-03-29 18:18:00.455744
89207,F,2022-03-29 18:18:13.167324
89208,E,2022-03-29 18:18:24.675867
89209,G,2022-03-29 18:18:41.753228
89210,E,2022-03-29 18:18:47.570965
89211,G,2022-03-29 18:19:10.511755
89212,H,2022-03-29 18:19:14.363823
89213,G,2022-03-29 18:19:36.881229
89214,A,2022-03-29 18:20:10.236733
89215,D,2022-03-29 18:20:15.560049
89216,G,2022-03-29 18:20:19.547947
89217,A,2022-03-29 18:20:34.460383
89218,F,2022-03-29 18:20:59.755568
89219,H,2022-03-29 18:21:42.327240
89220,A,2022-03-29 18:22:06.452527
89221,A,2022-03-29 18:22:30.081264
89222,J,2022-03-29 18:22:37.353329
89223,B,2022-03-29 18:23:04.432058
89224,D,2022-03-29 18:23:46.566831
89225,D,2022-03-29 18:24:06.605956
89226,J,2022-03-29 18:24:20.703285
89227,G,2022-03-29 18:24:50.010251
89228,D,2022-03-29 18:25:04.592156
89229,I,2022-03-29 18:25:15.627753
89230,B,2022-03-29 18:25:17.172921
89231,I,2022-03-29 18:25:17.977476
89232,E,2022-03-29 18:25:27.583405
89233,A,2022-03-29 18:25:32.761716
89234,C,2022-03-29 18:25:45.894893
89235,J,2022-03-29 18:25:51.547183
89236,A,2022-03-29 18:27:00.412809
89237,D,2022-03-29 18:27:05.828171
89238,B,2022-03-29 18:27:20.481267
89239,J,2022-03-29 18:27:44.501038
89240,A,2022-03-29 18:28:13.030566
89241,A,2022-03-29 18:28:40.716596
89242,H,2022-03-29 18:28:53.336078
89243,E,2022-03-29 18:29:02.534800
89244,D,2022-03-29 18:29:09.005366
89245,A,2022-03-29 18:29:30.122106
89246,C,2022-03-29 18:29:33.820572
89247,I,2022-03-29 18:29:49.649338
89248,A,2022-03-29 18:29:50.719646
89249,E,2022-03-29 18:29:51.340890
89250,J,2022-03-29 18:30:35.714085
89251,G,2022-03-29 18:30:39.603715
89252,G,2022-03-29 18:30:58.072670
89253,C,2022-03-29 18:31:17.765959
89254,I,2022-03-29 18:31:22.619638
89255,C,2022-03-29 18:31:58.064873
89256,F,2022-03-29 18:32:00.986741
89257,B,2022-03-29 18:32:04.588544
89258,G,2022-03-29 18:32:09.588609
89259,D,2022-03-29 18:32:12.357340
89260,D,2022-03-29 18:32:21.024611
89261,B,2022-03-29 18:32:24.532618
89262,I,2022-03-29 18:32:26.549150
89263,D,2022-03-29 18:32:44.100202
89264,G,2022-03-29 18:32:49.303316
89265,A,2022-03-29 18:33:03.325639
89266,A,2022-03-29 18:33:27.170687
89267,F,2022-03-29 18:34:20.498176
89268,C,2022-03-29 18:34:24.998601
89269,G,2022-03-29 18:34:27.018570
89270,A,2022-03-29 18:34:56.355154
89271,I,2022-03-29 18:35:03.074356
89272,F,2022-03-29 18:35:23.546802
89273,C,2022-03-29 18:35:40.560667
89274,H,2022-03-29 18:36:06.186184
89275,D,2022-03-29 18:36:07.657046
89276,E,2022-03-29 18:36:09.282409
89277,G,2022-03-29 18:36:23.237499
89278,E,2022-03-29 18:36:28.956672
89279,A,2022-03-29 18:36:31.668256
89280,B,2022-03-29 18:36:42.742981
89281,F,2022-03-29 18:37:06.744532
89282,D,2022-03-29 18:38:21.515202
89283,F,2022-03-29 18:38:26.587654
89284,C,2022-03-29 18:38:38.551088
89285,G,2022-03-29 18:38:43.727498
89286,A,2022-03-29 18:39:21.623133
89287,F,2022-03-29 18:39:46.407546
89288,E,2022-03-29 18:40:09.193165
89289,G,2022-03-29 18:40:11.147700
89290,C,2022-03-29 18:40:15.423649
89291,G,2022-03-29 18:40:30.883027
89292,I,2022-03-29 18:40:58.354084
89293,B,2022-03-29 18:41:16.570856
89294,B,2022-03-29 18:41:57.959626
89295,G,2022-03-29 18:42:09.149257
89296,I,2022-03-29 18:43:03.222865
89297,C,2022-03-29 18:43:13.234641
89298,F,2022-03-29 18:43:28.104064
89299,F,2022-03-29 18:43:58.888503
89300,B,2022-03-29 18:44:13.374114
89301,H,2022-03-29 18:44:32.705105
89302,D,2022-03-29 18:45:27.180124
89303,E,2022-03-29 18:45:42.062567
89304,J,2022-03-29 18:46:22.678116
89305,B,2022-03-29 18:46:23.033685
89306,F,2022-03-29 18:46:59.745754
89307,I,2022-03-29 18:48:02.273291
89308,E,2022-03-29 18:48:23.151586
89309,F,2022-03-29 18:48:33.201528
89310,I,2022-03-29 18:48:42.119599
89311,I,2022-03-29 18:48:51.369938
89312,B,2022-03-29 18:49:11.673409
89313,H,2022-03-29 18:49:15.268267
89314,H,2022-03-29 18:49:36.050791
89315,F,2022-03-29 18:49:50.889084
89316,B,2022-03-29 18:49:59.283404
89317,H,2022-03-29 18:50:04.257983
89318,F,2022-03-29 18:50:37.293710
89319,A,2022-03-29 18:51:55.263995
89320,B,2022-03-29 18:52:05.829411
89321,I,2022-03-29 18:52:11.592796
89322,B,2022-03-29 18:52:34.973297
89323,F,2022-03-29 18:52:39.806285
89324,F,2022-03-29 18:52:46.741621
89325,C,2022-03-29 18:52:48.299850
89326,I,2022-03-29 18:53:16.812791
89327,I,2022-03-29 18:53:50.329063
89328,B,2022-03-29 18:53:51.942753
89329,C,2022-03-29 18:53:57.677676
89330,D,2022-03-29 18:54:07.009923
89331,C,2022-03-29 18:54:09.842579
89332,J,2022-03-29 18:54:43.470099
89333,G,2022-03-29 18:54:56.557117
89334,F,2022-03-29 18:55:00.033735
89335,C,2022-03-29 18:55:01.182399
89336,G,2022-03-29 18:55:11.346434
89337,G,2022-03-29 18:55:20.235583
89338,F,2022-03-29 18:55:22.633607
89339,H,2022-03-29 18:55:33.674063
89340,F,2022-03-29 18:55:36.271489
89341,F,2022-03-29 18:55:40.720703
89342,B,2022-03-29 18:56:05.571476
89343,F,2022-03-29 18:56:13.314260
89344,G,2022-03-29 18:56:31.513960
89345,I,2022-03-29 18:57:00.763004
89346,F,2022-03-29 18:57:18.865333
89347,J,2022-03-29 18:57:36.002554
89348,H,2022-03-29 18:58:39.958926
89349,A,2022-03-29 18:58:50.635268
89350,D,2022-03-29 18:58:57.022311
89351,E,2022-03-29 18:59:32.637122
89352,C,2022-03-29 18:59:52.429255
89353,E,2022-03-29 18:59:52.497816
89354,C,2022-03-29 19:00:01.172527
89355,B,2022-03-29 19:00:42.866625
89356,C,2022-03-29 19:01:17.073644
89357,J,2022-03-29 19:01:19.321538
89358,C,2022-03-29 19:01:57.418793
89359,E,2022-03-29 19:02:12.503710
89360,E,2022-03-29 19:02:33.642753
89361,C,2022-03-29 19:02:58.416841
89362,B,2022-03-29 19:03:24.257024
89363,G,2022-03-29 19:03:38.155956
89364,G,2022-03-29 19:03:42.693614
89365,F,2022-03-29 19:04:29.631026
89366,B,2022-03-29 19:04:38.279099
89367,J,2022-03-29 19:04:43.299796
89368,J,2022-03-29 19:05:00.016747
89369,E,2022-03-29 19:05:03.594644
89370,J,2022-03-29 19:05:12.135644
89371,D,2022-03-29 19:05:44.034457
89372,E,2022-03-29 19:06:00.357489
89373,E,2022-03-29 19:06:43.296022
89374,H,2022-03-29 19:07:15.303932
89375,D,2022-03-29 19:07:16.810341
89376,B,2022-03-29 19:08:01.014216
89377,C,2022-03-29 19:08:15.522956
89378,D,2022-03-29 19:08:19.137352
89379,B,2022-03-29 19:08:24.741648
89380,H,2022-03-29 19:08:28.350046
89381,H,2022-03-29 19:08:29.029683
89382,H,2022-03-29 19:08:33.819644
89383,J,2022-03-29 19:08:35.782126
89384,I,2022-03-29 19:09:01.540253
89385,D,2022-03-29 19:09:10.851582
89386,E,2022-03-29 19:09:24.231834
89387,C,2022-03-29 19:09:26.618948
89388,B,2022-03-29 19:09:52.239914
89389,F,2022-03-29 19:09:55.617653
89390,J,2022-03-29 19:10:08.387890
89391,E,2022-03-29 19:10:15.915317
89392,A,2022-03-29 19:10:30.367886
89393,G,2022-03-29 19:10:31.436293
89394,J,2022-03-29 19:10:32.688863
89395,A,2022-03-29 19:10:52.297483
89396,G,2022-03-29 19:11:17.513527
89397,A,2022-03-29 19:11:42.467555
89398,A,2022-03-29 19:11:46.191600
89399,B,2022-03-29 19:12:09.212903
89400,I,2022-03-29 19:12:15.329095
89401,B,2022-03-29 19:12:31.053872
89402,B,2022-03-29 19:13:02.810814
89403,G,2022-03-29 19:13:07.788789
89404,A,2022-03-29 19:13:10.052816
89405,I,2022-03-29 19:13:32.340242
89406,E,2022-03-29 19:13:36.128347
89407,J,2022-03-29 19:14:07.624359
89408,E,2022-03-29 19:14:23.944846
89409,A,2022-03-29 19:14:46.251999
89410,F,2022-03-29 19:14:54.105569
89411,C,2022-03-29 19:15:02.167068
89412,A,2022-03-29 19:15:10.515857
89413,F,2022-03-29 19:15:15.675331
89414,G,2022-03-29 19:16:18.128277
89415,C,2022-03-29 19:16:35.698462
89416,G,2022-03-29 19:17:10.760891
89417,G,2022-03-29 19:17:23.430468
89418,G,2022-03-29 19:17:31.591375
89419,E,2022-03-29 19:17:59.018468
89420,H,2022-03-29 19:18:01.532215
89421,D,2022-03-29 19:18:12.450326
89422,E,2022-03-29 19:18:17.358138
89423,A,2022-03-29 19:18:26.474004
89424,D,2022-03-29 19:18:59.284326
89425,A,2022-03-29 19:19:17.154368
89426,I,2022-03-29 19:19:19.381431
89427,F,2022-03-29 19:19:33.621664
89428,C,2022-03-29 19:19:38.054222
89429,D,2022-03-29 19:19:54.604792
89430,D,2022-03-29 19:21:06.805565
89431,H,2022-03-29 19:21:20.269571
89432,G,2022-03-29 19:21:32.387898
89433,E,2022-03-29 19:21:46.085641
89434,G,2022-03-29 19:22:00.355275
89435,B,2022-03-29 19:22:24.242560
89436,F,2022-03-29 19:22:33.750236
89437,G,2022-03-29 19:22:36.998488
89438,H,2022-03-29 19:22:44.353416
89439,E,2022-03-29 19:22:59.951145
89440,C,2022-03-29 19:23:03.028673
89441,G,2022-03-29 19:23:43.046894
89442,D,2022-03-29 19:24:17.756822
89443,E,2022-03-29 19:24:19.762263
89444,E,2022-03-29 19:24:35.044631
89445,A,2022-03-29 19:24:41.049655
89446,E,2022-03-29 19:24:46.173240
89447,E,2022-03-29 19:24:55.275992
89448,D,2022-03-29 19:25:05.832750
89449,B,2022-03-29 19:25:42.113610
89450,J,2022-03-29 19:25:43.019463
89451,D,2022-03-29 19:25:55.822346
89452,G,2022-03-29 19:26:18.533695
89453,G,2022-03-29 19:26:22.837725
89454,C,2022-03-29 19:26:26.870131
89455,F,2022-03-29 19:26:55.816505
89456,H,2022-03-29 19:27:03.062317
89457,D,2022-03-29 19:27:08.764064
89458,J,2022-03-29 19:27:08.979784
89459,J,2022-03-29 19:27:28.259732
89460,G,2022-03-29 19:27:57.936383
89461,J,2022-03-29 19:28:13.950676
89462,D,2022-03-29 19:28:40.168344
89463,A,2022-03-29 19:28:42.897245
89464,B,2022-03-29 19:29:00.329669
89465,H,2022-03-29 19:29:33.650185
89466,I,2022-03-29 19:29:35.614523
89467,D,2022-03-29 19:29:47.022781
89468,I,2022-03-29 19:30:01.630393
89469,D,2022-03-29 19:30:36.789407
89470,E,2022-03-29 19:30:36.890080
89471,B,2022-03-29 19:30:46.013668
89472,E,2022-03-29 19:31:26.815511
89473,B,2022-03-29 19:31:34.761075
89474,J,2022-03-29 19:31:35.173109
89475,G,2022-03-29 19:31:44.273438
89476,A,2022-03-29 19:31:54.008118
89477,C,2022-03-29 19:31:55.379588
89478,H,2022-03-29 19:32:24.799216
89479,F,2022-03-29 19:32:47.527344
89480,J,2022-03-29 19:33:53.953819
89481,C,2022-03-29 19:34:11.551918
89482,C,2022-03-29 19:34:16.318305
89483,I,2022-03-29 19:34:20.002558
89484,H,2022-03-29 19:34:27.902860
89485,E,2022-03-29 19:34:43.414676
89486,F,2022-03-29 19:35:10.732891
89487,E,2022-03-29 19:35:47.449962
89488,F,2022-03-29 19:36:32.910550
89489,C,2022-03-29 19:36:38.336082
89490,E,2022-03-29 19:36:43.592497
89491,A,2022-03-29 19:36:58.713731
89492,E,2022-03-29 19:37:21.442421
89493,H,2022-03-29 19:37:33.279942
89494,J,2022-03-29 19:38:02.899955
89495,I,2022-03-29 19:38:08.361334
89496,D,2022-03-29 19:38:13.996561
89497,D,2022-03-29 19:38:23.973846
89498,I,2022-03-29 19:38:24.002229
89499,E,2022-03-29 19:39:00.344499
89500,B,2022-03-29 19:39:37.750177
89501,I,2022-03-29 19:40:05.712950
89502,C,2022-03-29 19:40:07.091508
89503,E,2022-03-29 19:40:21.172000
89504,C,2022-03-29 19:40:31.602199
89505,F,2022-03-29 19:40:39.312508
89506,A,2022-03-29 19:40:52.389337
89507,H,2022-03-29 19:41:00.034401
89508,H,2022-03-29 19:41:01.919957
89509,E,2022-03-29 19:42:00.758702
89510,D,2022-03-29 19:42:09.110275
89511,D,2022-03-29 19:42:12.674439
89512,D,2022-03-29 19:42:28.947856
89513,G,2022-03-29 19:42:29.460912
89514,C,2022-03-29 19:42:35.985596
89515,C,2022-03-29 19:43:23.417350
89516,H,2022-03-29 19:44:14.722851
89517,I,2022-03-29 19:44:38.001925
89518,E,2022-03-29 19:44:54.865700
89519,H,2022-03-29 19:44:55.566912
89520,G,2022-03-29 19:45:12.684432
89521,J,2022-03-29 19:45:28.563758
89522,D,2022-03-29 19:45:35.697427
89523,E,2022-03-29 19:45:35.798476
89524,J,2022-03-29 19:45:35.992490
89525,J,2022-03-29 19:45:45.144562
89526,B,2022-03-29 19:46:02.006186
89527,I,2022-03-29 19:46:12.032549
89528,G,2022-03-29 19:46:34.091837
89529,F,2022-03-29 19:47:12.798860
89530,B,2022-03-29 19:47:24.838434
89531,D,2022-03-29 19:47:26.703280
89532,A,2022-03-29 19:47:57.956711
89533,J,2022-03-29 19:48:08.510687
89534,F,2022-03-29 19:48:29.975066
89535,B,2022-03-29 19:48:33.050077
89536,D,2022-03-29 19:48:38.858779
89537,F,2022-03-29 19:49:48.720611
89538,I,2022-03-29 19:50:03.225864
89539,J,2022-03-29 19:50:05.124336
89540,A,2022-03-29 19:50:09.132273
89541,E,2022-03-29 19:50:14.410631
89542,A,2022-03-29 19:51:09.671972
89543,D,2022-03-29 19:51:16.383807
89544,A,2022-03-29 19:51:44.332131
89545,B,2022-03-29 19:51:54.471774
89546,F,2022-03-29 19:51:57.775614
89547,F,2022-03-29 19:52:03.541734
89548,J,2022-03-29 19:52:07.981598
89549,G,2022-03-29 19:53:24.260039
89550,E,2022-03-29 19:53:56.387710
89551,C,2022-03-29 19:54:00.973289
89552,E,2022-03-29 19:54:26.452292
89553,C,2022-03-29 19:54:39.399722
89554,H,2022-03-29 19:54:39.537476
89555,C,2022-03-29 19:54:54.277224
89556,D,2022-03-29 19:55:22.170680
89557,H,2022-03-29 19:55:42.138528
89558,H,2022-03-29 19:55:43.123058
89559,J,2022-03-29 19:55:44.351449
89560,F,2022-03-29 19:56:02.863103
89561,J,2022-03-29 19:56:04.346746
89562,J,2022-03-29 19:56:10.021671
89563,B,2022-03-29 19:56:11.818701
89564,C,2022-03-29 19:56:15.526932
89565,G,2022-03-29 19:56:29.534965
89566,A,2022-03-29 19:56:33.042733
89567,B,2022-03-29 19:56:33.860834
89568,B,2022-03-29 19:57:25.728161
89569,A,2022-03-29 19:57:32.626265
89570,A,2022-03-29 19:58:30.463355
89571,E,2022-03-29 19:58:33.563276
89572,E,2022-03-29 19:58:59.907775
89573,D,2022-03-29 19:59:10.285331
89574,E,2022-03-29 19:59:14.279267
89575,E,2022-03-29 20:00:00.908775
89576,A,2022-03-29 20:00:34.173776
89577,D,2022-03-29 20:00:43.170427
89578,E,2022-03-29 20:00:47.538683
89579,J,2022-03-29 20:00:49.327281
89580,A,2022-03-29 20:00:53.908749
89581,J,2022-03-29 20:01:39.389591
89582,B,2022-03-29 20:01:53.500450
89583,G,2022-03-29 20:01:55.820442
89584,A,2022-03-29 20:02:08.016438
89585,C,2022-03-29 20:02:49.762055
89586,J,2022-03-29 20:03:11.594656
89587,D,2022-03-29 20:03:19.086380
89588,J,2022-03-29 20:03:34.859398
89589,F,2022-03-29 20:03:59.264556
89590,D,2022-03-29 20:05:35.594286
89591,B,2022-03-29 20:05:38.645069
89592,E,2022-03-29 20:05:55.383895
89593,C,2022-03-29 20:06:11.199050
89594,F,2022-03-29 20:06:31.266989
89595,B,2022-03-29 20:07:01.274001
89596,A,2022-03-29 20:07:03.241101
89597,J,2022-03-29 20:07:19.896884
89598,A,2022-03-29 20:07:42.839615
89599,A,2022-03-29 20:07:58.107776
89600,G,2022-03-29 20:08:01.947565
89601,I,2022-03-29 20:08:35.169421
89602,B,2022-03-29 20:08:36.752070
89603,E,2022-03-29 20:08:42.545216
89604,G,2022-03-29 20:09:55.327935
89605,C,2022-03-29 20:10:02.945215
89606,A,2022-03-29 20:10:04.113177
89607,J,2022-03-29 20:10:06.687705
89608,I,2022-03-29 20:10:09.379178
89609,E,2022-03-29 20:10:34.550071
89610,H,2022-03-29 20:10:39.262571
89611,F,2022-03-29 20:10:48.526551
89612,J,2022-03-29 20:11:13.841745
89613,D,2022-03-29 20:11:18.835368
89614,D,2022-03-29 20:11:42.141653
89615,F,2022-03-29 20:11:44.249651
89616,D,2022-03-29 20:12:08.735991
89617,G,2022-03-29 20:12:50.270217
89618,F,2022-03-29 20:12:50.511726
89619,B,2022-03-29 20:12:54.823720
89620,D,2022-03-29 20:13:07.271133
89621,J,2022-03-29 20:13:14.314150
89622,J,2022-03-29 20:13:25.904102
89623,D,2022-03-29 20:13:26.060682
89624,G,2022-03-29 20:13:32.311781
89625,C,2022-03-29 20:14:00.948926
89626,A,2022-03-29 20:14:12.643445
89627,G,2022-03-29 20:14:15.713734
89628,I,2022-03-29 20:14:18.536457
89629,C,2022-03-29 20:14:28.208226
89630,F,2022-03-29 20:14:31.976380
89631,J,2022-03-29 20:14:55.003723
89632,D,2022-03-29 20:15:35.995870
89633,G,2022-03-29 20:16:21.874111
89634,I,2022-03-29 20:16:28.408412
89635,B,2022-03-29 20:16:33.914797
89636,C,2022-03-29 20:17:42.582780
89637,I,2022-03-29 20:18:07.742143
89638,H,2022-03-29 20:18:15.786974
89639,J,2022-03-29 20:19:17.028143
89640,C,2022-03-29 20:19:37.521773
89641,D,2022-03-29 20:19:41.342814
89642,B,2022-03-29 20:20:09.446754
89643,A,2022-03-29 20:20:10.580796
89644,J,2022-03-29 20:20:14.247450
89645,F,2022-03-29 20:20:17.868157
89646,C,2022-03-29 20:20:28.660699
89647,F,2022-03-29 20:20:41.885423
89648,A,2022-03-29 20:20:54.792573
89649,A,2022-03-29 20:21:06.273119
89650,C,2022-03-29 20:21:34.723247
89651,G,2022-03-29 20:22:55.785262
89652,F,2022-03-29 20:23:11.287846
89653,I,2022-03-29 20:23:11.620822
89654,F,2022-03-29 20:23:22.831129
89655,H,2022-03-29 20:23:34.157304
89656,A,2022-03-29 20:23:51.300233
89657,C,2022-03-29 20:24:11.820815
89658,J,2022-03-29 20:24:27.735370
89659,F,2022-03-29 20:24:32.338707
89660,C,2022-03-29 20:24:49.705040
89661,H,2022-03-29 20:25:29.286843
89662,G,2022-03-29 20:26:02.354231
89663,D,2022-03-29 20:26:19.194935
89664,D,2022-03-29 20:26:19.495180
89665,H,2022-03-29 20:26:23.898913
89666,I,2022-03-29 20:27:01.873226
89667,A,2022-03-29 20:27:06.250781
89668,A,2022-03-29 20:27:31.869597
89669,J,2022-03-29 20:27:44.594931
89670,A,2022-03-29 20:27:58.654903
89671,E,2022-03-29 20:28:02.590610
89672,F,2022-03-29 20:28:10.747529
89673,C,2022-03-29 20:28:41.004765
89674,I,2022-03-29 20:29:46.268836
89675,G,2022-03-29 20:30:16.256306
89676,H,2022-03-29 20:30:46.651188
89677,I,2022-03-29 20:30:46.983756
89678,G,2022-03-29 20:31:11.960076
89679,A,2022-03-29 20:31:14.650028
89680,G,2022-03-29 20:31:28.326407
89681,F,2022-03-29 20:31:29.362678
89682,I,2022-03-29 20:31:30.295348
89683,G,2022-03-29 20:32:08.323520
89684,J,2022-03-29 20:32:53.727068
89685,H,2022-03-29 20:33:25.726444
89686,J,2022-03-29 20:33:35.723419
89687,D,2022-03-29 20:33:38.385101
89688,D,2022-03-29 20:33:50.853636
89689,J,2022-03-29 20:34:28.673394
