UQID,Category,DateTimeIncrement
64618,J,34694.493
64620,J,42423.634
64642,J,438966.16
64645,J,118386.227
64660,J,212426.261
64661,J,31592.106
64664,J,63865.332
64687,J,465903.33900000004
64688,J,23295.236
64689,J,3003.425
64703,J,190041.111
64707,J,64591.42799999999
64727,J,345617.597
64739,J,169544.445
64744,J,67647.50200000001
64758,J,234919.507
64767,J,146945.173
64769,J,45152.051
64782,J,131825.34100000001
64787,J,45927.857
64789,J,65950.81
64795,J,86550.459
64798,J,143671.18899999998
64801,J,36740.873
64814,J,265362.538
64819,J,106668.707
64825,J,87380.015
64827,J,66344.02
64837,J,306584.374
64843,J,120525.02200000001
64844,J,31169.532
64848,J,19155.954
64853,J,175180.883
64876,J,313721.511
64894,J,247038.158
64896,J,36154.445
64897,J,43344.269
64898,J,990.91
64905,J,67048.165
64906,J,11377.769
64907,J,5.603000000000001
64923,J,198376.65000000002
64926,J,14469.092
64937,J,176079.47699999998
64945,J,188137.864
64953,J,81487.809
64956,J,9996.21
64972,J,277465.48000000004
65004,J,416329.093
65005,J,565.3770000000001
65015,J,195694.828
65021,J,78232.199
65024,J,28443.058
65065,J,610990.656
65100,J,549229.1320000001
65102,J,41268.445
65113,J,225527.011
65122,J,198398.62600000002
65132,J,135315.067
65155,J,417658.40300000005
65157,J,24364.305
65165,J,147550.592
65170,J,87998.727
65191,J,330533.486
65192,J,56373.888999999996
65200,J,162283.703
65203,J,46329.842
65216,J,183493.607
65226,J,223461.74300000002
65228,J,18787.23
65229,J,25633.089
65242,J,276263.45900000003
65243,J,16990.966
65255,J,260114.36500000002
65258,J,94676.524
65260,J,84541.709
65276,J,222971.025
65281,J,93126.77399999999
65292,J,306547.57899999997
65318,J,400822.712
65319,J,5685.334
65321,J,31335.96
65327,J,131021.223
65329,J,28313.203999999998
65339,J,145807.04700000002
65344,J,105293.268
65345,J,38178.973
65373,J,381610.187
65375,J,15611.892
65379,J,72651.641
65382,J,67565.29500000001
65387,J,127893.263
65396,J,66523.898
65403,J,83670.51999999999
65405,J,2335.384
65407,J,38996.111
65416,J,212258.51
65423,J,126116.61
65428,J,59965.496999999996
65431,J,41538.011
65448,J,302843.647
65458,J,255818.96699999998
65464,J,136971.084
65468,J,149562.654
65476,J,209143.97
65500,J,421438.089
65505,J,131057.438
65511,J,94437.905
65518,J,70279.557
65530,J,269852.15699999995
65536,J,56379.371
65549,J,194125.408
65555,J,154402.23
65568,J,170096.97
65573,J,113445.84999999999
65588,J,230681.722
65606,J,430458.954
65608,J,3344.388
65610,J,27265.994
65644,J,692466.888
65649,J,95678.732
65658,J,160661.128
65663,J,124446.84599999999
65671,J,137433.508
65676,J,61218.202
65678,J,52344.746999999996
65680,J,65825.10399999999
65689,J,152037.374
65696,J,141032.737
65699,J,38983.141
65703,J,21785.873
65704,J,11177.819
65706,J,8762.029
65734,J,594875.082
65742,J,187681.90899999999
65744,J,31612.164
65746,J,35815.123999999996
65757,J,170952.03399999999
65769,J,199237.441
65794,J,352760.929
65812,J,233530.019
65828,J,309599.74899999995
65839,J,115145.34999999999
65869,J,487241.85699999996
65872,J,61981.763
65885,J,307980.792
65906,J,422664.717
65924,J,212705.36000000002
65956,J,385712.56
65973,J,235765.14599999998
66009,J,773000.788
66030,J,323422.18100000004
66037,J,162368.592
66038,J,43621.194
66048,J,182074.95299999998
66070,J,420755.852
66075,J,75959.86
66104,J,541699.0329999999
66111,J,141250.833
66124,J,166199.378
66131,J,89157.201
66145,J,272334.654
66147,J,77561.62700000001
66155,J,141369.90399999998
66159,J,88643.016
66166,J,95671.017
66184,J,284219.767
66236,J,938341.1089999999
66252,J,303556.00600000005
66253,J,20013.315
66267,J,257548.467
66280,J,196285.639
66285,J,94480.30099999999
66290,J,64087.378000000004
66291,J,44202.244999999995
66295,J,34313.51
66326,J,545215.199
66360,J,560359.319
66371,J,269048.41900000005
66383,J,275118.16099999996
66385,J,58231.433000000005
66395,J,221125.051
66399,J,50702.694
66407,J,70929.69600000001
66419,J,202790.96300000002
66447,J,569887.252
66448,J,30879.847
66449,J,18833.033
66455,J,132549.967
66456,J,2241.7090000000003
66467,J,181958.202
66471,J,109669.94200000001
66472,J,34090.226
66494,J,369511.504
66498,J,48095.919
66503,J,99221.39199999999
66513,J,126825.35
66528,J,162904.377
66530,J,93921.68100000001
66537,J,151740.308
66542,J,85432
66545,J,37729.238000000005
66557,J,249618.66499999998
66574,J,263564.393
66587,J,238159.185
66593,J,129338.671
66594,J,22044.145
66596,J,28389.855
66597,J,26792.837
66598,J,11596.945
66600,J,25527.341
66617,J,314605.418
66625,J,211277.282
66647,J,413827.45
66657,J,192006.934
66658,J,38562.723
66663,J,48472.396
66667,J,22982.62
66675,J,125673.423
66678,J,31987.299
66681,J,29509.219999999998
66685,J,136787.716
66694,J,190690.404
66697,J,130314.648
66702,J,127303.805
66707,J,74021.648
66715,J,191904.665
66717,J,29015.749
66729,J,212115.41700000002
66749,J,358181.958
66757,J,150244.743
66762,J,101749.121
66765,J,24324.238999999998
66768,J,70250.086
66774,J,39854.016
66783,J,155031.60700000002
66785,J,31859.915
66814,J,435501.032
66819,J,158168.321
66822,J,29070.477
66826,J,70358.357
66833,J,74842.74100000001
66834,J,5135.637
66835,J,17722.226
66840,J,49735.712999999996
66845,J,138217.65600000002
66866,J,444306.15
66881,J,214438.286
66883,J,28573.158
66887,J,124493.102
66892,J,60003.134000000005
66904,J,125104.93
66905,J,7391.991
66906,J,17309.88
66943,J,504625.248
66947,J,76217.349
66968,J,279301.47699999996
66995,J,312616.735
67001,J,65564.636
67021,J,411820.272
67027,J,68682.03300000001
67030,J,45334.409
67040,J,261172.233
67061,J,464606.23600000003
67089,J,495767.31799999997
67098,J,187837.457
67102,J,73761.17499999999
67105,J,14314.818000000001
67106,J,8365.194000000001
67110,J,37715.883
67136,J,339480.532
67189,J,868960.426
67214,J,593013.021
67251,J,914685.24
67261,J,153914.92299999998
67264,J,48412.777
67271,J,132045.476
67280,J,91007.362
67281,J,1910.169
67295,J,270958.479
67326,J,659474.2320000001
67343,J,370738.027
67378,J,576305.415
67409,J,810928.998
67419,J,164711.637
67422,J,71714.695
67425,J,15894.026
67444,J,280094.648
67453,J,118804.562
67472,J,325388.36500000005
67478,J,204702.269
67517,J,719975.3459999999
67525,J,110571.054
67530,J,50449.133
67540,J,150840.251
67548,J,96601.149
67559,J,187990.535
67561,J,17164.149999999998
67571,J,146867.59
67574,J,23783.359999999997
67586,J,215248.211
67601,J,277332.59099999996
67605,J,37247.797
67610,J,176448.643
67612,J,41186.83
67618,J,88243.61899999999
67626,J,117915.879
67628,J,30135.936
67629,J,11380.28
67642,J,241015.851
67658,J,284806.083
67663,J,62210.33
67667,J,47255.432
67679,J,221700.096
67700,J,347585.55
67704,J,124877.437
67706,J,16750.225
67709,J,24605.675000000003
67710,J,18303.773
67723,J,240749.94
67731,J,120891.272
67732,J,2271.36
67750,J,336954.026
67754,J,46793.456999999995
67771,J,332883.962
67784,J,224603.364
67800,J,265087.566
67807,J,213282.804
67816,J,128132.293
67823,J,147574.255
67832,J,219084.472
67839,J,95883.38500000001
67849,J,154115.099
67851,J,107104.06
67863,J,259210.782
67874,J,136754.81199999998
67899,J,370907.59500000003
67908,J,165822.43099999998
67930,J,241081.51
67943,J,214014.998
67948,J,59462.679000000004
67956,J,120910.079
67957,J,14810.39
67984,J,573858.283
67992,J,72912.65400000001
67993,J,15154.523
67994,J,5478.764
68001,J,90208.743
68025,J,298752.593
68027,J,61788.714
68045,J,182974.94900000002
68047,J,33485.924
68049,J,13059.855000000001
68067,J,273165.31
68078,J,456384.691
68098,J,421339.494
68100,J,12296.015000000001
68106,J,127526.242
68109,J,50139.287000000004
68118,J,202583.36800000002
68119,J,1773.751
68127,J,111893.963
68131,J,21698.523
68156,J,459573.735
68205,J,693017.063
68213,J,121635.65
68245,J,534964.723
68267,J,513175.05700000003
68286,J,343174.64400000003
68294,J,232854.833
68307,J,261528.66899999997
68314,J,192022.153
68316,J,12195.734
68318,J,18349.638
68324,J,43045.858
68352,J,535048.58
68358,J,93025.588
68359,J,401.86699999999996
68361,J,7836.974999999999
68383,J,270288.796
68421,J,592739.593
68442,J,314213.57999999996
68445,J,64636.938
68454,J,80054.579
68456,J,44675.032
68461,J,81653.278
68468,J,71506.79
68472,J,54536.117
68480,J,200347.94700000001
68483,J,151174.47999999998
68508,J,437445.146
68511,J,31829.233
68544,J,457220.99100000004
68547,J,37083.822
68549,J,29525.245000000003
68570,J,349246.873
68575,J,87667.657
68597,J,325113.352
68606,J,93657.21100000001
68633,J,515448.705
68651,J,301617.377
68659,J,231140.753
68675,J,258621.22599999997
68678,J,77582.527
68690,J,206222.478
68691,J,16269.722000000002
68713,J,395337.55000000005
68717,J,39999.525
68737,J,459037.12
68757,J,319308.166
68761,J,56837.978
68763,J,70756.686
68770,J,163368.231
68792,J,363074.255
68813,J,208264.862
68816,J,52119.449
68819,J,50319.625
68833,J,312673.03099999996
68845,J,153219.35199999998
68857,J,247920.801
68858,J,96.036
68861,J,65742.337
68865,J,57029.024
68888,J,555054.1120000001
68890,J,14016.401
68924,J,558835.179
68930,J,121633.471
68940,J,254030.68099999998
68947,J,90555.818
68948,J,46972.920000000006
68952,J,122948.007
68953,J,22277.083000000002
68965,J,267245.068
68966,J,27542.045000000002
68967,J,10157.294
68972,J,74753.70599999999
68977,J,30493.924
68978,J,5174.062
68988,J,118248.654
68997,J,140890.592
69024,J,447807.971
69029,J,196843.773
69030,J,1148.242
69031,J,15404.216
69042,J,175002.303
69044,J,16593.602
69049,J,137465.778
69050,J,10559.163
69052,J,111354.326
69074,J,346403.98699999996
69080,J,61762.366
69089,J,167207.72400000002
69090,J,6430.218
69097,J,100013.816
69100,J,35638.528
69101,J,13110.359
69114,J,137431.42
69130,J,305116.34199999995
69134,J,69623.673
69136,J,27599.769
69139,J,28906.406
69148,J,153138.036
69159,J,173253.91400000002
69163,J,73589.467
69167,J,42155.329000000005
69177,J,242743.095
69196,J,336711.025
69214,J,325100.316
69223,J,161728.374
69241,J,274198.312
69244,J,39506.652
69249,J,48939.296
69261,J,294829.70399999997
69263,J,38241.621
69266,J,61570.72
69268,J,62644.888
69292,J,363581.145
69313,J,364466.181
69325,J,176984.725
69326,J,16801.557
69329,J,80681.47600000001
69334,J,111231.315
69335,J,14115.105
69345,J,118944.419
69354,J,142795.902
69359,J,120336.03700000001
69369,J,226860.12
69395,J,466835.44299999997
69399,J,110542.349
69403,J,26388.812
69417,J,218352.142
69442,J,470537.662
69444,J,46395.958999999995
69450,J,68335.12299999999
69464,J,178778.435
69478,J,156609.711
69486,J,104567.642
69493,J,114820.93999999999
69497,J,63969.31
69498,J,16492.315000000002
69541,J,701440.587
69544,J,37832.453
69561,J,278784.126
69608,J,821847.2910000001
69612,J,74305.333
69618,J,71850.988
69624,J,46752.886
69636,J,183805.834
69653,J,370833.02300000004
69655,J,66862.717
69660,J,117205.701
69669,J,100024.206
69681,J,216054.027
69694,J,235984.164
69703,J,357119.707
69710,J,63424.941
69728,J,290726.125
69740,J,351753.61299999995
69744,J,49060.667
69749,J,87492.78
69758,J,146416.581
69759,J,15478.715
69770,J,185411.359
69786,J,283262.478
69821,J,567589.0859999999
69826,J,78003.151
69827,J,6669.834
69828,J,13741.846000000001
69857,J,453754.71599999996
69859,J,17748.503
69866,J,103922.27200000001
69869,J,48402.612
69881,J,273544.145
69885,J,16409.318
69894,J,213773
69915,J,319449.177
69930,J,260677.683
69937,J,80087.42
69955,J,282880.99799999996
69974,J,328491.55100000004
69981,J,152651.75300000003
69994,J,240862.445
69995,J,29587.112
70009,J,165359.926
70010,J,2694.3540000000003
70039,J,511724.39300000004
70071,J,576911.817
70087,J,221722.373
70102,J,203825.948
70105,J,4531.678999999999
70119,J,316897.514
70127,J,152953.161
70136,J,97275.943
70145,J,160305.027
70149,J,98658.284
70164,J,164751.07700000002
70186,J,539856.682
70191,J,145636.863
70196,J,88397.28700000001
70208,J,197463.87999999998
70236,J,500959.218
70263,J,457591.05899999995
70277,J,198420.478
70286,J,168103.161
70311,J,396493.351
70316,J,41761.136999999995
70326,J,250000.733
70336,J,84709.344
70344,J,121218.386
70347,J,64519.78
70383,J,783785.665
70385,J,51855.285
70390,J,71717.593
70395,J,101684.56
70402,J,103776.846
70410,J,183618.434
70418,J,106352.466
70425,J,114592.239
70427,J,43832.433000000005
70437,J,94383.757
70445,J,159146.90300000002
70447,J,26038.543
70450,J,41061.882
70460,J,163471.285
70473,J,267164.513
70479,J,100322.394
70486,J,73622.47600000001
70502,J,257364.79400000002
70505,J,10347.557999999999
70528,J,544579.2729999999
70542,J,223994.55699999997
70548,J,106091.151
70570,J,394746.906
70583,J,168926.74
70594,J,216750.079
70611,J,312710.188
70622,J,323116.256
70652,J,506356.048
70653,J,8424.166
70660,J,122329.39899999999
70663,J,46920.33
70669,J,117736.627
70671,J,20714.621000000003
70674,J,76695.076
70677,J,38994.789
70697,J,370387.701
70704,J,143685.37399999998
70717,J,303760.532
70726,J,306564.641
70743,J,237707.38499999998
70763,J,441799.627
70766,J,68493.23800000001
70770,J,46665.112
70774,J,41007.523
70782,J,107541.22200000001
70783,J,24122.493
70784,J,8827.393
70786,J,17338.975000000002
70807,J,334266.538
70809,J,36737.123
70829,J,303694.98199999996
70830,J,3736.116
70836,J,64006.927
70842,J,127301.175
70854,J,227109.106
70864,J,187426.264
70874,J,118683.789
70908,J,655714.5950000001
70910,J,34121.006
70923,J,389902.5
70926,J,61518.882
70937,J,156079.348
70943,J,91366.477
70944,J,19489.633
70960,J,223355.767
70967,J,67101.113
70969,J,42809.07
70973,J,88392.488
71000,J,484222.918
71005,J,144859.387
71006,J,9639.163999999999
71013,J,116831.30900000001
71025,J,242486.259
71037,J,229956.238
71038,J,158749.83800000002
71039,J,2278.23
71054,J,259947.72999999998
71069,J,225714.045
71071,J,30009.286
71083,J,287934.525
71084,J,21369.367000000002
71094,J,139462.337
71097,J,82991.274
71099,J,77910.31300000001
71103,J,19207.653000000002
71104,J,14194.481
71110,J,98491.141
71152,J,758506.531
71156,J,34816.596
71158,J,2344.7490000000003
71159,J,24203.376
71174,J,235261.566
71175,J,16197.565
71190,J,325497.30199999997
71192,J,55975.237
71195,J,86903.62000000001
71209,J,210580.38
71211,J,12064.984
71213,J,13885.176
71221,J,88421.058
71262,J,1009384.475
71292,J,521113.554
71300,J,89371.91
71306,J,86135.906
71308,J,41631.719
71318,J,119097.81099999999
71324,J,198436.663
71326,J,56713.138999999996
71329,J,49905.612
71341,J,190633.085
71348,J,112772.10100000001
71367,J,385859.136
71370,J,23952.269
71381,J,181446.864
71390,J,164127.454
71396,J,59161.952999999994
71404,J,97203.553
71422,J,490242.616
71439,J,405099.536
71453,J,228646.165
71460,J,112980.038
71471,J,208080.355
71483,J,119543.85800000001
71498,J,279374.24600000004
71505,J,112364.368
71508,J,37804.513999999996
71518,J,227891.069
71541,J,405137.23099999997
71575,J,599752.6789999999
71591,J,401145.828
71592,J,14578.792
71608,J,263541.041
71624,J,247023.674
71645,J,433320.586
71655,J,127120.642
71675,J,429111.04
71676,J,38491.757999999994
71679,J,25751.492
71685,J,112199.844
71724,J,680950.644
71743,J,408334.716
71766,J,363120.832
71775,J,204131.606
71776,J,60519.985
71788,J,160727.522
71796,J,127824.701
71807,J,107422.45800000001
71811,J,121607.699
71825,J,251246.792
71829,J,28708.217
71864,J,588162.708
71872,J,110728.035
71905,J,549430.801
71928,J,539944.734
71930,J,20663.523
71936,J,51314.635
71942,J,116207.58499999999
71948,J,47534.149
71954,J,57737.828
71959,J,132300.66199999998
71965,J,138170.647
71969,J,33852.718
71971,J,51922.52
71986,J,307188.89
71996,J,218482.239
72004,J,165071.196
72026,J,358527.09900000005
72032,J,74359.84999999999
72035,J,25376.122
72050,J,362600.374
72070,J,381203.627
72079,J,119838.437
72082,J,11673.159
72085,J,67883.182
72091,J,61024.630000000005
72113,J,344153.131
72141,J,507139.292
72146,J,155676.272
72154,J,117357.69399999999
72163,J,86087.17
72174,J,266897.868
72175,J,6093.398999999999
72187,J,145875.741
72207,J,441826.441
72211,J,97050.886
72218,J,113671.00899999999
72233,J,223205.65199999997
72236,J,46713.085
72248,J,356230.678
72254,J,86059.10900000001
72260,J,118269.396
72268,J,93539.22
72272,J,73936.789
72273,J,11767.858
72279,J,107956.316
72283,J,34195.638
72284,J,18061.333000000002
72302,J,314382.939
72312,J,230159.695
72316,J,112193.98
72320,J,90880.415
72326,J,54432.898
72329,J,81061.14
72334,J,52491.669
72341,J,33520.572
72352,J,128274.584
72359,J,163588.756
72366,J,102076.761
72376,J,140523.12
72380,J,106169.083
72383,J,22707.198
72392,J,195224.629
72394,J,23105.38
72396,J,65407.386000000006
72401,J,63152.04
72405,J,27821.275
72414,J,203226.239
72415,J,8559.66
72416,J,2790.3289999999997
72417,J,16872.948999999997
72419,J,42584.439000000006
72431,J,165183.394
72433,J,20939.965999999997
72434,J,6979.205999999999
72447,J,310867.649
72450,J,46741.21
72451,J,1012.3249999999999
72466,J,230043.05299999999
72505,J,812704.629
72506,J,1387.88
72514,J,181770.70599999998
72522,J,89551.38100000001
72527,J,74059.37
72540,J,187687.501
72550,J,220653.50900000002
72551,J,2229.038
72553,J,84135.663
72560,J,153556.37
72561,J,5027.14
72574,J,234344.682
72580,J,162188.621
72582,J,5930.754
72620,J,585636.989
72627,J,137264.447
72633,J,105385.202
72639,J,87298.108
72645,J,55195.259999999995
72655,J,121973.04
72671,J,295080.005
72690,J,212324.93600000002
72697,J,56671.669
72704,J,152862.467
72717,J,241947.394
72720,J,52703.257
72727,J,61135.88
72745,J,277397.38999999996
72750,J,60501.333000000006
72752,J,29965.09
72761,J,203384.66199999998
72775,J,255069.547
72778,J,54873.99
72782,J,35307.619000000006
72789,J,79278.987
72793,J,51444.136
72802,J,68300.866
72810,J,64021.33499999999
72833,J,389291.517
72843,J,210003.54100000003
72849,J,155265.944
72858,J,132956.907
72871,J,196544.72
72873,J,137449.362
72900,J,618796.604
72905,J,48832.872
72920,J,425290.35099999997
72926,J,127538.83899999999
72929,J,47188.102
72946,J,222414.179
72958,J,129840.15
73021,J,1140876.441
73022,J,6933.485
73062,J,839867.863
73078,J,385269.696
73092,J,222064.579
73097,J,48390.265
73100,J,36154.794
73102,J,59962.073
73106,J,59604.55
73116,J,220720.606
73117,J,6895.65
73125,J,85878.33899999999
73127,J,18323.329
73143,J,260102.63099999996
73164,J,456825.00299999997
73166,J,45439.919
73168,J,32215.614
73189,J,310221.474
73191,J,3958.598
73198,J,63273.574
73202,J,69467.342
73225,J,389043.944
73227,J,63882.271
73237,J,226409.624
73241,J,79289.281
73242,J,4243.2970000000005
73267,J,419697.896
73285,J,304428.478
73286,J,727.085
73324,J,596114.781
73328,J,81259.45199999999
73332,J,91719.406
73339,J,137255.633
73352,J,211219.883
73360,J,113303.219
73369,J,134454.226
73374,J,61662.297000000006
73375,J,31439.242
73377,J,43703.185
73379,J,42830.324
73380,J,22825.208
73387,J,117532.936
73388,J,27556.627
73391,J,121537.10800000001
73399,J,94676.902
73400,J,10116.637
73401,J,14097.355
73429,J,531199.654
